Image Path,Dish Name,Calories (kcal),Carbohydrates (g),Protein (g),Fats (g),Free Sugar (g),Fibre (g),Sodium (mg),Calcium (mg),Iron (mg),Vitamin C (mg),Folate (µg)
C:/food-project/raw_images/bhindi_masala/6bf714b783.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/6e04e0d816.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/6e634babae.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/7edfa5141a.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/7f41ba6d1d.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/8acb9a6822.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/8ae34525e2.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/8d1656e7e2.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/8d3a874c20.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/8d42b9557a.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/8d781400d3.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/8f5f6fc68b.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/8fe8c28c22.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/9b38f50f87.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/9cc4848768.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/9dd4de3b27.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/9eb7a27bdc.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/9ee3fee3c5.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/9f2f3cf0e4.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/biryani/04d39a92fc.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/05af7f1839.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/07ca591901.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/0d81432b55.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/0ea582d23a.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/19a505bf7e.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/1d60d3a825.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/21db32c9fa.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/27ea11efc2.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/29ff2d4476.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/2aac25f425.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/2b37e418dc.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/2c1d127b21.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/2dcb82424b.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/2fe9f5a813.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/37e594ee51.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/37fcb715e3.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/46b318a675.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/46fab26bdd.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/49e76d3613.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/4a7ac94a77.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/4b34ae210e.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/4c1a9e1748.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/4d318a1d0c.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/4e289b089c.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/4f8914a4bf.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/4fc817a1a4.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/51cd87fe30.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/52f409a5eb.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/53c0802181.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/5a57c96bfc.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/5aa9621cee.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/5b489b49c5.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/5c80c9eead.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/5d7b92fe3b.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/5d7bbc6c41.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/5e59fcf9f7.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/5f814c0627.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/6cf77d8214.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/6d6844727c.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/6d6cb5a684.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/7a45605b40.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/7be52ec49b.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/7cbe48f6fd.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/7dd0b5855c.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/7de8263e6c.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/7e3e13cb8c.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/8e922b7b00.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/9b0c2c7742.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/biryani/9c42c23e69.jpg,biryani,251,46.4,7.9,10.4,18.6,2.5,52.8,31.1,4.7,15.8,21.8
C:/food-project/raw_images/boondi/009dc5d74c.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/03ccb4d6aa.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/04c005d75c.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/06f4e9553a.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/09a1f15a59.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/0ad99f040e.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/0cc68987ec.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/0f14f94a16.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/10d5997860.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/15cdf709af.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/1ae410f19e.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/1cad141df8.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/1f7ae9c6cf.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/21feb9bc25.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/22d0013387.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/2b246cfea4.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/2b2781feea.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/2dff59f5e6.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/2f7c7724b0.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/2fe3737e74.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/31fedacc50.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/33e8186a5b.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/3ad08e2b9b.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/3c67ce6fff.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/4a7a190d2a.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/4b37a397df.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/4bcaf8395a.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/4c5e12452f.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/4c60b8d478.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/4d487133c0.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/4ff96f7a0d.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/5a2531ebff.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/5b5e46b468.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/5bf67c324a.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/5fb2fdb3f9.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/6b1f4f32d0.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/6e25d60c30.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/6fd299998a.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/7afa7ad068.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/7b6aaba97e.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/7c3122b2d8.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/7d5e0cee9f.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/7e36f5c2de.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/7f8ad586fa.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/7fbcd9f623.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/8a12773f12.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/8b5ae2c03b.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/8d838aa4be.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/8e58799b09.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/boondi/8e98a5a8c0.jpg,boondi,213,51.9,4.8,8.8,14.9,5,157.7,24.7,3.7,9,25.7
C:/food-project/raw_images/butter_chicken/00a258a357.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/03b22cbe13.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/06d8a495b7.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/0a7bff692f.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/0fcd81f71f.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/12cb6ca8b7.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/14c2d86c9f.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/15a368b1e9.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/17b378b7dc.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/17ca352fb0.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/1a06acb86a.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/1aa51cd278.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/1c212d65d9.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/1d5733d73e.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/1fa9069a37.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/22add70391.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/28ed478d70.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/2a5dc2406a.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/2a737911c0.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/2ab5e4e96a.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/2dd0aa46c1.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/2ee98471f9.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/2f7c51b301.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/33e8639efd.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/35bdab425c.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/3ab128e39e.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/3ad0d5554a.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/3dad4ef7b7.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/3eb55ef5a4.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/3f15bf4252.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/3f91ffdfe8.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/4dc775e0ba.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/4e58fa470d.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/6a38556210.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/6b6c872f90.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/6b74664f79.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/6bd6eea8e6.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/6be8967a74.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/6cc4b33e90.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/6ee1667eec.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/7d334aaa93.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/7ee0a52a09.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/8a26ea5674.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/8bd7175f50.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/8c539252b8.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/9a9b27e0a3.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/9ad6c9413f.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/9e0ea4e35d.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/9fdb6e4cc7.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/butter_chicken/9fe90547fc.jpg,butter_chicken,192,63.6,19.9,8.6,16.7,1.7,100.9,40.9,4.7,17.2,3.9
C:/food-project/raw_images/cham_cham/010f125181.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/015ef2bd98.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/06c66e1016.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/083c8b69eb.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/09ef2ab37e.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/0cc6872978.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/0dc7ab3b33.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/11a818e3f6.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/16d8f21328.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/16ded46ac4.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/16f77a8f75.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/17b731cada.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/1c5048eebd.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/1d94e21bf3.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/1e3fc07649.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
C:/food-project/raw_images/cham_cham/23ca1b50cd.jpg,cham_cham,135,63.8,14.9,16.6,24,3.9,125.4,10.8,0.9,29.6,14.8
